,ORF,sampleName,ID,Patient,Genotype,Strain,HPI,GeneName,TPM,log10,Old name,ABC,CIDR,CIDRa
1186,PF3D7_0420700,AS1503_3D7,AS15_3D7,AS15,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",120.18276399999999,2.079842187829528,PFD0995c,C,a3.2,3
1187,PF3D7_0420700,AS1504_3D7,AS15_3D7,AS15,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",167.133423,2.2230633079005093,PFD0995c,C,a3.2,3
1188,PF3D7_0420700,AS1505_3D7,AS15_3D7,AS15,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",204.38399099999998,2.310446875353838,PFD0995c,C,a3.2,3
1189,PF3D7_0420700,AS1506_3D7,AS15_3D7,AS15,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",208.162123,2.3184017085146067,PFD0995c,C,a3.2,3
1190,PF3D7_0420700,AS1507_3D7,AS15_3D7,AS15,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",207.835321,2.317719356560195,PFD0995c,C,a3.2,3
1191,PF3D7_0420700,AS1508_3D7,AS15_3D7,AS15,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",190.003226,2.27876097475338,PFD0995c,C,a3.2,3
1192,PF3D7_0420700,AS1509_3D7,AS15_3D7,AS15,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",152.889849,2.184378651732577,PFD0995c,C,a3.2,3
1193,PF3D7_0420700,AS1510_3D7,AS15_3D7,AS15,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",141.431605,2.1505464698806853,PFD0995c,C,a3.2,3
1194,PF3D7_0420700,AS1511_3D7,AS15_3D7,AS15,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",103.95948100000001,2.0168641026931655,PFD0995c,C,a3.2,3
1195,PF3D7_0420700,AS1512_3D7,AS15_3D7,AS15,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",70.625546,1.8489618183336263,PFD0995c,C,a3.2,3
1196,PF3D7_0420700,AS1513_3D7,AS15_3D7,AS15,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",41.488219,1.6179247919011852,PFD0995c,C,a3.2,3
1197,PF3D7_0420700,AS1514_3D7,AS15_3D7,AS15,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",26.942294,1.4304345709388058,PFD0995c,C,a3.2,3
1198,PF3D7_0420700,AS1515_3D7,AS15_3D7,AS15,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",11.69186,1.0678836064124355,PFD0995c,C,a3.2,3
1199,PF3D7_0420700,AS1516_3D7,AS15_3D7,AS15,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",11.296710000000001,1.052951980042011,PFD0995c,C,a3.2,3
1200,PF3D7_0420700,AS1601_3D7,AS16_3D7,AS16,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",46.609743,1.6684767082964655,PFD0995c,C,a3.2,3
1201,PF3D7_0420700,AS1602_3D7,AS16_3D7,AS16,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",73.07073000000001,1.863743446107885,PFD0995c,C,a3.2,3
1202,PF3D7_0420700,AS1603_3D7,AS16_3D7,AS16,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",130.515057,2.115660617381583,PFD0995c,C,a3.2,3
1203,PF3D7_0420700,AS1604_3D7,AS16_3D7,AS16,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",190.521604,2.2799442291770324,PFD0995c,C,a3.2,3
1204,PF3D7_0420700,AS1605_3D7,AS16_3D7,AS16,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",197.914182,2.2964769157003957,PFD0995c,C,a3.2,3
1205,PF3D7_0420700,AS1606_3D7,AS16_3D7,AS16,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",183.319572,2.2632088346176147,PFD0995c,C,a3.2,3
1206,PF3D7_0420700,AS1607_3D7,AS16_3D7,AS16,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",212.738783,2.327846670473995,PFD0995c,C,a3.2,3
1207,PF3D7_0420700,AS1608_3D7,AS16_3D7,AS16,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",168.564704,2.226766642276939,PFD0995c,C,a3.2,3
1208,PF3D7_0420700,AS1609_3D7,AS16_3D7,AS16,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",174.54108300000001,2.2418976663680965,PFD0995c,C,a3.2,3
1209,PF3D7_0420700,AS1610_3D7,AS16_3D7,AS16,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",135.535272,2.1320523316793616,PFD0995c,C,a3.2,3
1210,PF3D7_0420700,AS1611_3D7,AS16_3D7,AS16,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",99.912012,1.99961770475962,PFD0995c,C,a3.2,3
1211,PF3D7_0420700,AS1612_3D7,AS16_3D7,AS16,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",68.362835,1.8348200645713215,PFD0995c,C,a3.2,3
1212,PF3D7_0420700,AS1613_3D7,AS16_3D7,AS16,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",59.233526,1.7725675857012964,PFD0995c,C,a3.2,3
1213,PF3D7_0420700,AS1614_3D7,AS16_3D7,AS16,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",40.954786,1.6123046609666778,PFD0995c,C,a3.2,3
1214,PF3D7_0420700,AS1615_3D7,AS16_3D7,AS16,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.305066,1.3076044054679774,PFD0995c,C,a3.2,3
1215,PF3D7_0420700,AS1616_3D7,AS16_3D7,AS16,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.650477,1.3149300877636207,PFD0995c,C,a3.2,3
1216,PF3D7_0711700,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",49.366984,1.6934365954762114,PF07_0048,C,a3.2,3
1217,PF3D7_0711700,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",113.42256200000001,2.0546994529473004,PF07_0048,C,a3.2,3
1218,PF3D7_0711700,AA1303_3D7,AA13_3D7,AA13,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",96.437777,1.9842471908410404,PF07_0048,C,a3.2,3
1219,PF3D7_0711700,AA1304_3D7,AA13_3D7,AA13,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",186.485986,2.2706462011230126,PF07_0048,C,a3.2,3
1220,PF3D7_0711700,AA1305_3D7,AA13_3D7,AA13,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",147.10108799999998,2.1676158849005343,PF07_0048,C,a3.2,3
1221,PF3D7_0711700,AA1306_3D7,AA13_3D7,AA13,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",177.61803899999998,2.249487070903846,PF07_0048,C,a3.2,3
1222,PF3D7_0711700,AA1307_3D7,AA13_3D7,AA13,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",130.364191,2.115158313889733,PF07_0048,C,a3.2,3
1223,PF3D7_0711700,AA1308_3D7,AA13_3D7,AA13,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",181.74590600000002,2.2594646367435414,PF07_0048,C,a3.2,3
1224,PF3D7_0711700,AA1309_3D7,AA13_3D7,AA13,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",125.63974499999999,2.0991270462778417,PF07_0048,C,a3.2,3
1225,PF3D7_0711700,AA1310_3D7,AA13_3D7,AA13,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",97.982962,1.9911505639303928,PF07_0048,C,a3.2,3
1226,PF3D7_0711700,AA1311_3D7,AA13_3D7,AA13,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",88.91695899999999,1.9489846012142753,PF07_0048,C,a3.2,3
1227,PF3D7_0711700,AA1312_3D7,AA13_3D7,AA13,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",62.302294999999994,1.7945040448530405,PF07_0048,C,a3.2,3
1228,PF3D7_0711700,AA1313_3D7,AA13_3D7,AA13,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",15.756445999999999,1.197458265396659,PF07_0048,C,a3.2,3
1229,PF3D7_0711700,AA1314_3D7,AA13_3D7,AA13,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",13.573592000000001,1.1326947908690297,PF07_0048,C,a3.2,3
1230,PF3D7_0711700,AA1315_3D7,AA13_3D7,AA13,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",6.212789,0.7932866042663025,PF07_0048,C,a3.2,3
1231,PF3D7_0711700,AA1316_3D7,AA13_3D7,AA13,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.930152,0.6928603090832399,PF07_0048,C,a3.2,3
1232,PF3D7_0711700,AA1701_3D7,AA17_3D7,AA17,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",49.478708000000005,1.6944183507025063,PF07_0048,C,a3.2,3
1233,PF3D7_0711700,AA1702_3D7,AA17_3D7,AA17,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",132.18647099999998,2.121187008321245,PF07_0048,C,a3.2,3
1234,PF3D7_0711700,AA1703_3D7,AA17_3D7,AA17,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",158.770509,2.2007698370835866,PF07_0048,C,a3.2,3
1235,PF3D7_0711700,AA1704_3D7,AA17_3D7,AA17,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",172.820445,2.237595119077199,PF07_0048,C,a3.2,3
1236,PF3D7_0711700,AA1705_3D7,AA17_3D7,AA17,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",160.167597,2.204574659891309,PF07_0048,C,a3.2,3
1237,PF3D7_0711700,AA1706_3D7,AA17_3D7,AA17,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",200.018545,2.3010702637529152,PF07_0048,C,a3.2,3
1238,PF3D7_0711700,AA1707_3D7,AA17_3D7,AA17,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",171.52198,2.2343197814111773,PF07_0048,C,a3.2,3
1239,PF3D7_0711700,AA1708_3D7,AA17_3D7,AA17,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",190.62621000000001,2.280182613384135,PF07_0048,C,a3.2,3
1240,PF3D7_0711700,AA1709_3D7,AA17_3D7,AA17,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",152.718402,2.183891371080916,PF07_0048,C,a3.2,3
1241,PF3D7_0711700,AA1710_3D7,AA17_3D7,AA17,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",109.021143,2.0375107309478753,PF07_0048,C,a3.2,3
1242,PF3D7_0711700,AA1711_3D7,AA17_3D7,AA17,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",70.41955300000001,1.847693263985379,PF07_0048,C,a3.2,3
1243,PF3D7_0711700,AA1712_3D7,AA17_3D7,AA17,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",47.947326000000004,1.6807643917814128,PF07_0048,C,a3.2,3
1244,PF3D7_0711700,AA1713_3D7,AA17_3D7,AA17,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",23.179354999999997,1.3651013469063447,PF07_0048,C,a3.2,3
1245,PF3D7_0711700,AA1714_3D7,AA17_3D7,AA17,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",14.709338,1.167593127559854,PF07_0048,C,a3.2,3
1246,PF3D7_0711700,AA1715_3D7,AA17_3D7,AA17,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.653702,0.6677985697759757,PF07_0048,C,a3.2,3
1247,PF3D7_0711700,AA1716_3D7,AA17_3D7,AA17,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",3.652407,0.5625791664541036,PF07_0048,C,a3.2,3
1248,PF3D7_0711700,AS1501_3D7,AS15_3D7,AS15,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",71.209751,1.8525394671696715,PF07_0048,C,a3.2,3
1249,PF3D7_0711700,AS1502_3D7,AS15_3D7,AS15,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",114.397125,2.0584151100136046,PF07_0048,C,a3.2,3
1250,PF3D7_0711700,AS1503_3D7,AS15_3D7,AS15,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",141.836326,2.1517874731668054,PF07_0048,C,a3.2,3
1251,PF3D7_0711700,AS1504_3D7,AS15_3D7,AS15,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",156.869649,2.195538924804984,PF07_0048,C,a3.2,3
1252,PF3D7_0711700,AS1505_3D7,AS15_3D7,AS15,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",176.689901,2.247211727405388,PF07_0048,C,a3.2,3
1253,PF3D7_0711700,AS1506_3D7,AS15_3D7,AS15,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",203.966717,2.3095593056488424,PF07_0048,C,a3.2,3
1254,PF3D7_0711700,AS1507_3D7,AS15_3D7,AS15,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",170.46578200000002,2.2316372151174164,PF07_0048,C,a3.2,3
1255,PF3D7_0711700,AS1508_3D7,AS15_3D7,AS15,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",171.900093,2.235276111645609,PF07_0048,C,a3.2,3
1256,PF3D7_0711700,AS1509_3D7,AS15_3D7,AS15,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",123.799299,2.0927181855460235,PF07_0048,C,a3.2,3
1257,PF3D7_0711700,AS1510_3D7,AS15_3D7,AS15,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",109.12868200000001,2.0379389100497614,PF07_0048,C,a3.2,3
1258,PF3D7_0711700,AS1511_3D7,AS15_3D7,AS15,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",82.238076,1.9150729412382927,PF07_0048,C,a3.2,3
1259,PF3D7_0711700,AS1512_3D7,AS15_3D7,AS15,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",49.71832,1.696516445250049,PF07_0048,C,a3.2,3
1260,PF3D7_0711700,AS1513_3D7,AS15_3D7,AS15,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",27.128649,1.4334281665424895,PF07_0048,C,a3.2,3
1261,PF3D7_0711700,AS1514_3D7,AS15_3D7,AS15,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",17.282373,1.2376033741410841,PF07_0048,C,a3.2,3
1262,PF3D7_0711700,AS1515_3D7,AS15_3D7,AS15,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",6.01954,0.7795633046972462,PF07_0048,C,a3.2,3
1263,PF3D7_0711700,AS1516_3D7,AS15_3D7,AS15,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",6.184806,0.7913260815801972,PF07_0048,C,a3.2,3
1264,PF3D7_0711700,AS1601_3D7,AS16_3D7,AS16,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",75.401383,1.8773793117021362,PF07_0048,C,a3.2,3
1265,PF3D7_0711700,AS1602_3D7,AS16_3D7,AS16,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",115.587131,2.062909484198691,PF07_0048,C,a3.2,3
1266,PF3D7_0711700,AS1603_3D7,AS16_3D7,AS16,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",147.259342,2.168082855583793,PF07_0048,C,a3.2,3
1267,PF3D7_0711700,AS1604_3D7,AS16_3D7,AS16,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",186.182073,2.2699378615433217,PF07_0048,C,a3.2,3
1268,PF3D7_0711700,AS1605_3D7,AS16_3D7,AS16,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",167.24793300000002,2.2233607590721998,PF07_0048,C,a3.2,3
1269,PF3D7_0711700,AS1606_3D7,AS16_3D7,AS16,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",152.994747,2.1846765197844125,PF07_0048,C,a3.2,3
1270,PF3D7_0711700,AS1607_3D7,AS16_3D7,AS16,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",181.419737,2.2586845330212553,PF07_0048,C,a3.2,3
1271,PF3D7_0711700,AS1608_3D7,AS16_3D7,AS16,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",152.071102,2.182046693117293,PF07_0048,C,a3.2,3
1272,PF3D7_0711700,AS1609_3D7,AS16_3D7,AS16,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",152.485671,2.1832290351712746,PF07_0048,C,a3.2,3
1273,PF3D7_0711700,AS1610_3D7,AS16_3D7,AS16,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",108.395987,2.035013204194835,PF07_0048,C,a3.2,3
1274,PF3D7_0711700,AS1611_3D7,AS16_3D7,AS16,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",74.673291,1.8731652919689983,PF07_0048,C,a3.2,3
1275,PF3D7_0711700,AS1612_3D7,AS16_3D7,AS16,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",48.726644,1.6877665008031746,PF07_0048,C,a3.2,3
1276,PF3D7_0711700,AS1613_3D7,AS16_3D7,AS16,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",37.56188,1.5747473208995335,PF07_0048,C,a3.2,3
1277,PF3D7_0711700,AS1614_3D7,AS16_3D7,AS16,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",25.703292,1.409988750019032,PF07_0048,C,a3.2,3
1278,PF3D7_0711700,AS1615_3D7,AS16_3D7,AS16,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",10.809975999999999,1.0338247297461747,PF07_0048,C,a3.2,3
1279,PF3D7_0711700,AS1616_3D7,AS16_3D7,AS16,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",9.506366,0.978014530842442,PF07_0048,C,a3.2,3
1280,PF3D7_1150400,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",56.155535,1.7493925691724819,PF11_0521,A,a1.4,1
1281,PF3D7_1150400,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",132.428078,2.121980075946923,PF11_0521,A,a1.4,1
1282,PF3D7_1150400,AA1303_3D7,AA13_3D7,AA13,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",117.02825700000001,2.068290736767598,PF11_0521,A,a1.4,1
1283,PF3D7_1150400,AA1304_3D7,AA13_3D7,AA13,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",172.606789,2.2370578734606097,PF11_0521,A,a1.4,1
1284,PF3D7_1150400,AA1305_3D7,AA13_3D7,AA13,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",145.870706,2.1639680849029346,PF11_0521,A,a1.4,1
1285,PF3D7_1150400,AA1306_3D7,AA13_3D7,AA13,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",140.88878200000002,2.1488764146178636,PF11_0521,A,a1.4,1
1286,PF3D7_1150400,AA1307_3D7,AA13_3D7,AA13,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",97.881876,1.9907022844296536,PF11_0521,A,a1.4,1
1287,PF3D7_1150400,AA1308_3D7,AA13_3D7,AA13,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",108.222698,2.034318356725619,PF11_0521,A,a1.4,1
1288,PF3D7_1150400,AA1309_3D7,AA13_3D7,AA13,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",71.811452,1.8561937080837008,PF11_0521,A,a1.4,1
1289,PF3D7_1150400,AA1310_3D7,AA13_3D7,AA13,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",55.222377,1.7421150965402155,PF11_0521,A,a1.4,1
1290,PF3D7_1150400,AA1311_3D7,AA13_3D7,AA13,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",47.429095000000004,1.6760448379081252,PF11_0521,A,a1.4,1
1291,PF3D7_1150400,AA1312_3D7,AA13_3D7,AA13,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",30.069228999999996,1.47812229257214,PF11_0521,A,a1.4,1
1292,PF3D7_1150400,AA1313_3D7,AA13_3D7,AA13,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",9.677938000000001,0.9857828355506454,PF11_0521,A,a1.4,1
1293,PF3D7_1150400,AA1314_3D7,AA13_3D7,AA13,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",9.637478,0.9839633996722941,PF11_0521,A,a1.4,1
1294,PF3D7_1150400,AA1315_3D7,AA13_3D7,AA13,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.779766,0.7619102559004712,PF11_0521,A,a1.4,1
1295,PF3D7_1150400,AA1316_3D7,AA13_3D7,AA13,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.42494,0.7343949392370624,PF11_0521,A,a1.4,1
1296,PF3D7_1150400,AA1701_3D7,AA17_3D7,AA17,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",56.169999,1.7495044161443551,PF11_0521,A,a1.4,1
1297,PF3D7_1150400,AA1702_3D7,AA17_3D7,AA17,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",143.838708,2.1578757734506757,PF11_0521,A,a1.4,1
1298,PF3D7_1150400,AA1703_3D7,AA17_3D7,AA17,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",165.705001,2.2193356156850546,PF11_0521,A,a1.4,1
1299,PF3D7_1150400,AA1704_3D7,AA17_3D7,AA17,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",166.33375800000002,2.2209803997022517,PF11_0521,A,a1.4,1
1300,PF3D7_1150400,AA1705_3D7,AA17_3D7,AA17,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",155.594409,2.19199398735757,PF11_0521,A,a1.4,1
1301,PF3D7_1150400,AA1706_3D7,AA17_3D7,AA17,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",149.671921,2.1751403327508188,PF11_0521,A,a1.4,1
1302,PF3D7_1150400,AA1707_3D7,AA17_3D7,AA17,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",124.871427,2.0964630747564903,PF11_0521,A,a1.4,1
1303,PF3D7_1150400,AA1708_3D7,AA17_3D7,AA17,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",119.63158500000002,2.0778458567448053,PF11_0521,A,a1.4,1
1304,PF3D7_1150400,AA1709_3D7,AA17_3D7,AA17,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",89.588341,1.9522514943850329,PF11_0521,A,a1.4,1
1305,PF3D7_1150400,AA1710_3D7,AA17_3D7,AA17,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",64.42026800000001,1.8090225272312517,PF11_0521,A,a1.4,1
1306,PF3D7_1150400,AA1711_3D7,AA17_3D7,AA17,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",35.599196,1.5514401896384253,PF11_0521,A,a1.4,1
1307,PF3D7_1150400,AA1712_3D7,AA17_3D7,AA17,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",22.298588,1.3482773633520424,PF11_0521,A,a1.4,1
1308,PF3D7_1150400,AA1713_3D7,AA17_3D7,AA17,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",14.344688,1.1566911066878438,PF11_0521,A,a1.4,1
1309,PF3D7_1150400,AA1714_3D7,AA17_3D7,AA17,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",9.683339,0.9860251361548465,PF11_0521,A,a1.4,1
1310,PF3D7_1150400,AA1715_3D7,AA17_3D7,AA17,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.528971,0.6559995398085262,PF11_0521,A,a1.4,1
1311,PF3D7_1150400,AA1716_3D7,AA17_3D7,AA17,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.158682,0.6189557126406391,PF11_0521,A,a1.4,1
1312,PF3D7_1150400,AS1501_3D7,AS15_3D7,AS15,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",71.194362,1.8524456024958609,PF11_0521,A,a1.4,1
1313,PF3D7_1150400,AS1502_3D7,AS15_3D7,AS15,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",121.848326,2.085819567054131,PF11_0521,A,a1.4,1
1314,PF3D7_1150400,AS1503_3D7,AS15_3D7,AS15,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",147.376398,2.1684279378032714,PF11_0521,A,a1.4,1
1315,PF3D7_1150400,AS1504_3D7,AS15_3D7,AS15,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",155.123118,2.1906765255483784,PF11_0521,A,a1.4,1
1316,PF3D7_1150400,AS1505_3D7,AS15_3D7,AS15,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",157.943075,2.19850058905587,PF11_0521,A,a1.4,1
1317,PF3D7_1150400,AS1506_3D7,AS15_3D7,AS15,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",145.559364,2.1630401493331735,PF11_0521,A,a1.4,1
1318,PF3D7_1150400,AS1507_3D7,AS15_3D7,AS15,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",127.126985,2.104237747191892,PF11_0521,A,a1.4,1
1319,PF3D7_1150400,AS1508_3D7,AS15_3D7,AS15,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",105.801194,2.0244905688776678,PF11_0521,A,a1.4,1
1320,PF3D7_1150400,AS1509_3D7,AS15_3D7,AS15,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",79.38637800000001,1.899745987729784,PF11_0521,A,a1.4,1
1321,PF3D7_1150400,AS1510_3D7,AS15_3D7,AS15,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",65.448165,1.8158974745453516,PF11_0521,A,a1.4,1
1322,PF3D7_1150400,AS1511_3D7,AS15_3D7,AS15,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",42.263743,1.6259679568019854,PF11_0521,A,a1.4,1
